way_id,node_id,lat,lon
49023128,277499009,32.5685392,-117.0637741
49023129,277499009,32.5685392,-117.0637741
49023130,277499009,32.5685392,-117.0637741
49023128,49543698,32.5685030,-117.0642977
49023128,49543700,32.5684555,-117.0647856
473943139,49543700,32.5684555,-117.0647856
49023129,49543696,32.5685325,-117.0630601
149518600,49543696,32.5685325,-117.0630601
49023131,49034692,32.5681000,-117.0545530
49023131,622132894,32.5681107,-117.0535559
49023132,622132894,32.5681107,-117.0535559
51139777,652433113,32.5723341,-117.0383694
51139790,652433113,32.5723341,-117.0383694
51139777,652433112,32.5720881,-117.0384596
51139777,1999687596,32.5719144,-117.0385042
51139777,652433111,32.5717522,-117.0384798
51139777,1999687594,32.5713002,-117.0383264
51139777,652433037,32.5712389,-117.0382706
189328249,652433037,32.5712389,-117.0382706
51139777,652433038,32.5708392,-117.0380711
384252590,652433038,32.5708392,-117.0380711
51139777,652433039,32.5702708,-117.0380090
51139777,1999687600,32.5701189,-117.0379857
51139777,652433040,32.5699905,-117.0379124
51139777,652433041,32.5698006,-117.0377408
51139787,652433041,32.5698006,-117.0377408
51139785,652433086,32.5702600,-117.0337720
170207879,652433086,32.5702600,-117.0337720
51139785,652433087,32.5700085,-117.0338033
51139785,652433088,32.5694661,-117.0337711
51139785,652433089,32.5693304,-117.0335994
51139785,652433090,32.5692671,-117.0328806
51139785,652433091,32.5693847,-117.0326982
51139785,652433092,32.5695474,-117.0326446
51139785,652433093,32.5700628,-117.0326446
170207879,652433093,32.5700628,-117.0326446
51139786,652433094,32.5696288,-117.0367966
51139786,652433095,32.5694841,-117.0365499
51139786,1999687591,32.5694650,-117.0359564
51139791,1999687591,32.5694650,-117.0359564
51139786,652433096,32.5694389,-117.0351444
51139786,652433097,32.5695474,-117.0348976
51139786,652433098,32.5697735,-117.0348547
51139786,652433099,32.5702708,-117.0349727
51139786,652433100,32.5705341,-117.0351883
51139792,652433100,32.5705341,-117.0351883
51139787,652433101,32.5695445,-117.0378057
51139787,652433102,32.5701803,-117.0373438
51139787,652433103,32.5704787,-117.0376120
51139787,652433104,32.5706143,-117.0376120
51139787,652433105,32.5707625,-117.0373970
51139792,652433105,32.5707625,-117.0373970
51139790,652433109,32.5723322,-117.0380304
51139790,652433106,32.5718674,-117.0380300
51139790,652433110,32.5713540,-117.0380238
189328249,652433110,32.5713540,-117.0380238
51139791,652433121,32.5725673,-117.0337282
51139791,652433122,32.5723322,-117.0342861
51139791,652433115,32.5720969,-117.0349432
170207879,652433115,32.5720969,-117.0349432
51139791,652433123,32.5719280,-117.0353772
51139791,652433124,32.5717445,-117.0354770
51139791,652433125,32.5712111,-117.0354770
51139791,652433126,32.5709489,-117.0355628
51139791,652433127,32.5705330,-117.0360456
51139791,652433128,32.5702255,-117.0360134
51139792,652433128,32.5702255,-117.0360134
51139792,652433117,32.5709398,-117.0345865
170207879,652433117,32.5709398,-117.0345865
51139792,652433130,32.5703351,-117.0355712
51139792,1999687597,32.5702501,-117.0357477
51139792,652433131,32.5702346,-117.0365391
51139792,652433132,32.5704335,-117.0370219
51139792,652433133,32.5706776,-117.0373223
51139792,652433134,32.5709760,-117.0375262
51139792,1999687598,32.5711355,-117.0376027
51139792,652433135,32.5713608,-117.0376511
51139792,652433107,32.5718440,-117.0376227
51139792,8536485238,32.5725354,-117.0375685
51139792,652433043,32.5727484,-117.0375527
51139792,1999687595,32.5731293,-117.0375464
51139792,49621813,32.5734837,-117.0374705
51141318,652444947,32.5668372,-117.0290670
51141325,652444947,32.5668372,-117.0290670
51141318,652444948,32.5669095,-117.0292708
51141318,652444949,32.5668372,-117.0303008
51141318,652444950,32.5669547,-117.0310840
51141318,652444951,32.5669276,-117.0317921
51141319,652444951,32.5669276,-117.0317921
51141318,652444952,32.5668643,-117.0327577
51141324,652444952,32.5668643,-117.0327577
51141318,652444953,32.5669276,-117.0331761
51141318,652444954,32.5670271,-117.0335302
51141318,652444955,32.5670180,-117.0337877
127012038,652444955,32.5670180,-117.0337877
51141318,652444956,32.5669457,-117.0341954
51141318,652444957,32.5667287,-117.0343885
51141319,652444958,32.5663218,-117.0317706
51141320,652444960,32.5654809,-117.0345387
51141320,652444961,32.5655080,-117.0335516
51141321,652444963,32.5662766,-117.0359012
51141322,49111849,32.5621263,-117.0394632
436401621,49111849,32.5621263,-117.0394632
51141322,652444964,32.5634656,-117.0395491
465693959,652444964,32.5634656,-117.0395491
576730798,652444964,32.5634656,-117.0395491
51141323,652444965,32.5661596,-117.0257564
51141328,652444965,32.5661596,-117.0257564
51141323,652444966,32.5664135,-117.0259150
51141324,652444973,32.5657160,-117.0328650
51141325,652444973,32.5657160,-117.0328650
51141324,652444974,32.5662404,-117.0328542
127012039,652444974,32.5662404,-117.0328542
51141325,652444975,32.5657250,-117.0325646
51141325,652444976,32.5659782,-117.0317492
51141325,652444977,32.5658788,-117.0306119
51141325,652444978,32.5660144,-117.0299896
51141325,652444979,32.5665117,-117.0293245
51141325,652444980,32.5671175,-117.0287558
51141325,652444981,32.5673888,-117.0281550
51141326,652444982,32.5669508,-117.0207783
51141326,5257966675,32.5670116,-117.0208648
51141326,652444983,32.5670542,-117.0209882
51141326,5257966674,32.5670441,-117.0211269
51141326,652444984,32.5668912,-117.0216785
51141337,652444984,32.5668912,-117.0216785
51141326,5257966673,32.5665549,-117.0229239
51141326,652444985,32.5665418,-117.0230802
51141328,49111894,32.5657431,-117.0234129
436403696,49111894,32.5657431,-117.0234129
436403697,49111894,32.5657431,-117.0234129
51141328,652444986,32.5660867,-117.0238528
51141329,652444986,32.5660867,-117.0238528
51141328,652444987,32.5664032,-117.0242175
51141328,652444988,32.5664663,-117.0243862
51141337,652444988,32.5664663,-117.0243862
51141328,5257966679,32.5664898,-117.0245449
51141328,652444989,32.5664936,-117.0246896
51141328,5257966680,32.5664604,-117.0249054
51141328,5257966681,32.5660642,-117.0259265
51141328,5257966682,32.5660057,-117.0259963
51141328,652444990,32.5659256,-117.0260615
51141328,5257966683,32.5658312,-117.0261320
51141328,652444991,32.5657112,-117.0261942
51141328,5257966684,32.5655388,-117.0262366
51141328,652444993,32.5654235,-117.0262393
51141328,5257966685,32.5651406,-117.0261800
51141328,5257966686,32.5649933,-117.0261457
51141328,652444994,32.5648853,-117.0260951
51141328,5257966687,32.5647705,-117.0260074
51141328,652444995,32.5646852,-117.0259127
51141328,5257966688,32.5645997,-117.0257725
51141328,652444997,32.5645496,-117.0256230
51141328,5257966689,32.5645103,-117.0254348
51141328,652444999,32.5645044,-117.0252582
51141329,652444999,32.5645044,-117.0252582
51141331,652444999,32.5645044,-117.0252582
51141329,652445002,32.5646671,-117.0248291
51141329,652445003,32.5655442,-117.0242926
51141330,652445003,32.5655442,-117.0242926
51141329,652445004,32.5658878,-117.0240781
51141330,652445005,32.5656889,-117.0247111
51141330,652445006,32.5655060,-117.0252453
51141331,5257966690,32.5641845,-117.0252069
51141331,5257966691,32.5640516,-117.0252057
51141331,652445007,32.5639857,-117.0252209
51141336,49238480,32.5714932,-117.0150848
436403688,49238480,32.5714932,-117.0150848
436403691,49238480,32.5714932,-117.0150848
51141336,1813645496,32.5715919,-117.0149617
436403683,1813645496,32.5715919,-117.0149617
436403689,1813645496,32.5715919,-117.0149617
713044886,1813645496,32.5715919,-117.0149617
51141337,652445018,32.5664352,-117.0215117
436403693,652445018,32.5664352,-117.0215117
436403700,652445018,32.5664352,-117.0215117
51141337,652445023,32.5672260,-117.0217928
51141337,652445024,32.5675153,-117.0229837
51141337,5257966676,32.5674981,-117.0232065
51141337,652445025,32.5674336,-117.0234222
51141337,5257966677,32.5670911,-117.0238381
51141337,5257966678,32.5667092,-117.0242631
51141337,652445026,32.5666226,-117.0243181
89533220,49543708,32.5670555,-117.0708493
89533234,48896060,32.5659832,-117.0753630
89533234,48896061,32.5657444,-117.0752685
89533234,48896062,32.5654406,-117.0752342
89533234,48896063,32.5651224,-117.0752943
89533234,48896064,32.5648981,-117.0753887
89533234,48896065,32.5646739,-117.0755518
89533234,48896066,32.5644858,-117.0757406
89533234,2579941912,32.5643966,-117.0758682
89533234,48896067,32.5643194,-117.0760067
89533234,2579941913,32.5642588,-117.0761739
89533234,48896068,32.5642109,-117.0763328
89533234,48896069,32.5641096,-117.0768221
183941292,48896069,32.5641096,-117.0768221
95769274,1110056643,32.5726488,-117.0718220
170350389,1110056643,32.5726488,-117.0718220
95769274,1110056540,32.5725382,-117.0716080
95769274,1110056521,32.5724602,-117.0714511
95769274,1110056616,32.5723981,-117.0713237
95769274,1110056516,32.5723653,-117.0712607
95769274,1110056487,32.5723201,-117.0711829
95769274,1110056656,32.5722591,-117.0710742
95769274,1110056652,32.5716723,-117.0701633
95769277,1110056652,32.5716723,-117.0701633
95769274,6187330569,32.5705701,-117.0684230
95769274,1110056650,32.5704609,-117.0682284
95769277,1110056527,32.5715527,-117.0699236
95769277,1110056543,32.5715018,-117.0698190
95769277,1110056518,32.5714510,-117.0697197
95769277,1110056486,32.5713877,-117.0696124
95769277,1110056645,32.5705090,-117.0682237
101600817,49543642,32.5683593,-117.0012754
123698522,49543642,32.5683593,-117.0012754
436596362,49543642,32.5683593,-117.0012754
883730151,49543642,32.5683593,-117.0012754
101600817,1172969516,32.5686881,-117.0012837
101600817,5531207380,32.5702926,-117.0012837
576802015,5531207380,32.5702926,-117.0012837
101600817,1172969533,32.5710661,-117.0012837
101603152,1172969533,32.5710661,-117.0012837
101600817,5531207400,32.5714499,-117.0012835
576802023,5531207400,32.5714499,-117.0012835
101600817,49120267,32.5719978,-117.0012832
101600817,5531207416,32.5725439,-117.0012835
101600817,1172969537,32.5741311,-117.0012622
101600817,5531207367,32.5741645,-117.0012622
101600817,5531207654,32.5746799,-117.0012622
101600817,5531207645,32.5750532,-117.0012676
101600817,1172969530,32.5753547,-117.0012839
101600817,1172969538,32.5754405,-117.0013723
101603152,5531207399,32.5710425,-117.0048344
576802021,5531207399,32.5710425,-117.0048344
101603152,5531207404,32.5710458,-117.0043382
576802024,5531207404,32.5710458,-117.0043382
101603152,5531207396,32.5710497,-117.0037508
576802021,5531207396,32.5710497,-117.0037508
101603152,5531207389,32.5710515,-117.0034825
576802017,5531207389,32.5710515,-117.0034825
101603152,5531207413,32.5710569,-117.0026725
576802016,5531207413,32.5710569,-117.0026725
576802026,5531207413,32.5710569,-117.0026725
101603152,5531207375,32.5710618,-117.0019242
576802012,5531207375,32.5710618,-117.0019242
101603157,1173003572,32.5761866,-116.9961300
101603157,1173003572,32.5761866,-116.9961300
101603157,1173003596,32.5761047,-116.9934028
101603157,4126910823,32.5758744,-116.9929818
101603157,4126910822,32.5757653,-116.9930488
101603157,1173003620,32.5753464,-116.9921765
101603157,4126910820,32.5749853,-116.9795128
101603157,357650200,32.5752345,-116.9795069
101603157,357691575,32.5751540,-116.9709059
101603157,357714518,32.5751175,-116.9666238
101603157,4126910821,32.5751709,-116.9666239
101603157,1173003617,32.5751368,-116.9623993
101603157,3046823438,32.5693134,-116.9624599
101603157,4126910796,32.5692841,-116.9625140
101603157,4126910795,32.5692693,-116.9625570
101603157,4126910794,32.5692619,-116.9625929
101603157,1173003604,32.5692653,-116.9632968
101603157,4126910772,32.5685372,-116.9632980
101603157,4126910771,32.5685289,-116.9625713
101603157,4126910766,32.5684493,-116.9624699
101603157,4126910738,32.5682649,-116.9624798
101603157,4126910737,32.5680953,-116.9624727
101603157,4126910736,32.5680873,-116.9625763
101603157,3046823439,32.5679746,-116.9627040
101603157,4126910740,32.5683189,-116.9872445
101603157,4126910750,32.5683445,-116.9875871
101603157,4126910749,32.5683440,-116.9876294
101603157,4126910745,32.5683291,-116.9878521
101603157,4126910748,32.5683406,-116.9878534
101603157,4126910747,32.5683400,-116.9879101
101603157,4126910743,32.5683271,-116.9879107
101603157,4126910744,32.5683287,-116.9880793
101603157,4126910753,32.5683561,-116.9884924
101603157,4126910754,32.5683574,-116.9885213
101603157,4126910752,32.5683560,-116.9885494
101603157,4126910746,32.5683326,-116.9886594
101603157,4126910742,32.5683251,-116.9887090
101603157,4126910741,32.5683195,-116.9887606
101603157,4126910739,32.5683156,-116.9888257
101603157,4126910751,32.5683460,-116.9910245
101603157,4126910760,32.5684082,-116.9945490
101603157,4126910762,32.5684362,-116.9948393
101603157,4126910764,32.5684440,-116.9956747
101603157,4126910763,32.5684379,-116.9958310
101603157,4126910765,32.5684488,-116.9965686
101603157,1173003601,32.5685604,-116.9966704
101603157,4126910805,32.5698461,-116.9966848
101603157,4126910806,32.5698467,-116.9966506
101603157,4126910807,32.5698563,-116.9966272
101603157,4126910808,32.5698710,-116.9966114
101603157,4126910809,32.5699055,-116.9965926
101603157,4126910810,32.5699464,-116.9965851
101603157,4126910812,32.5700175,-116.9965820
101603157,4126910811,32.5700160,-116.9961277
101603157,4126910814,32.5702963,-116.9961284
101603157,4126910815,32.5703106,-116.9965927
101603157,4126910816,32.5704175,-116.9966028
101603157,4126910817,32.5704434,-116.9966142
101603157,4126910818,32.5704593,-116.9966417
101603157,4126910819,32.5704670,-116.9966818
101603157,4126910824,32.5760473,-116.9966999
101603157,4126910825,32.5760761,-116.9966962
101603157,4126910826,32.5761077,-116.9966813
101603157,4126910827,32.5761320,-116.9966559
101603157,4126910828,32.5761530,-116.9966309
101603157,4126910829,32.5761688,-116.9966051
101603157,4126910830,32.5761818,-116.9965706
101603157,4126910831,32.5761897,-116.9965420
101603157,4126910832,32.5761931,-116.9965086
101603157,4126910833,32.5761954,-116.9964765
101603157,4126910834,32.5762028,-116.9961611
101640629,1173586560,32.5653151,-117.0519649
101640629,1173586560,32.5653151,-117.0519649
101640629,1173586693,32.5651218,-117.0519636
101640629,1173586661,32.5651184,-117.0516752
101640631,1173586661,32.5651184,-117.0516752
101640629,1173586917,32.5653162,-117.0516766
101640630,1173586721,32.5653863,-117.0520038
101640630,1173586721,32.5653863,-117.0520038
101640630,1173586823,32.5653852,-117.0516404
101640630,1173586555,32.5651105,-117.0516551
101640630,1173586883,32.5650902,-117.0516739
101640630,1173586562,32.5650461,-117.0516725
101640630,1173586539,32.5650484,-117.0520065
101640630,1173586763,32.5650936,-117.0519931
101640630,1173586726,32.5650936,-117.0520548
101640630,1173586641,32.5653366,-117.0520655
101640630,1173586706,32.5653377,-117.0520065
101640631,1173586777,32.5650845,-117.0516484
101640631,1173586687,32.5649953,-117.0516256
101640631,1173586894,32.5649568,-117.0516243
101640631,1173586790,32.5649229,-117.0516149
101640631,1173586554,32.5648788,-117.0515961
101640631,1173586833,32.5648325,-117.0515773
101640631,1173586829,32.5647941,-117.0515465
101640631,1173586649,32.5647545,-117.0514982
101640631,1173586848,32.5645748,-117.0512072
101640631,1173586594,32.5645273,-117.0511468
101640631,1173586592,32.5644753,-117.0511213
101640631,1173586536,32.5644199,-117.0511053
101640631,1173586550,32.5643081,-117.0510945
101640631,1173586785,32.5642154,-117.0511066
101640631,1173586839,32.5641080,-117.0511133
101640631,1173586637,32.5634841,-117.0511079
101640632,1173586878,32.5633609,-117.0511093
101640632,1173586878,32.5633609,-117.0511093
101640632,1173586601,32.5637316,-117.0511227
101640632,1173586843,32.5637294,-117.0513292
101640632,1173586657,32.5637237,-117.0513896
101640632,1173586774,32.5637101,-117.0514553
101640632,1173586653,32.5636921,-117.0514995
101640632,1173586751,32.5636581,-117.0515465
101640632,1173586912,32.5636118,-117.0516028
101640632,1173586645,32.5635734,-117.0516323
101640632,1173586598,32.5634807,-117.0516685
101640632,1173586927,32.5634061,-117.0516792
101640632,1173586904,32.5633202,-117.0516886
101640632,1173586699,32.5633100,-117.0511495
101640633,1173586900,32.5644380,-117.0520185
101640633,1173586900,32.5644380,-117.0520185
101640633,1173586964,32.5640922,-117.0520333
101640633,1173586852,32.5640673,-117.0517812
101640633,1173586512,32.5640899,-117.0516752
101640633,1173586961,32.5641385,-117.0516068
101640633,1173586606,32.5641928,-117.0515559
101640633,1173586667,32.5642583,-117.0515143
101640633,1173586713,32.5643521,-117.0514969
101640633,1173586589,32.5644075,-117.0514915
101640633,1173586780,32.5644618,-117.0514915
101640633,1173586756,32.5644765,-117.0514915
101640633,1173586546,32.5644787,-117.0517919
101640633,1173586605,32.5644844,-117.0519555
101640690,1173590463,32.5653379,-117.0498044
101640690,1173590463,32.5653379,-117.0498044
101640690,1173590426,32.5651073,-117.0496166
101640690,1173590475,32.5647502,-117.0494932
101640690,1173590469,32.5645015,-117.0494611
101640690,1173590458,32.5632808,-117.0494664
101640690,1173590432,32.5626569,-117.0494879
101640690,1173590436,32.5621596,-117.0494825
101640690,1173590420,32.5621596,-117.0509685
101648501,1173736483,32.5661763,-117.0629270
101648501,1173736483,32.5661763,-117.0629270
101648501,1173736547,32.5661390,-117.0629512
101648501,1173736514,32.5660610,-117.0629498
101648501,1173736415,32.5660633,-117.0631953
101648501,1173736420,32.5661808,-117.0631912
101648501,1173736502,32.5661842,-117.0632503
101648501,1173736553,32.5662317,-117.0632449
101648501,1173736563,32.5662475,-117.0632288
101648501,1173736496,32.5663097,-117.0632301
101648501,1173736567,32.5663086,-117.0631671
101648501,1173736430,32.5662950,-117.0631470
101648501,1173736458,32.5662735,-117.0631470
101648501,1173736565,32.5662735,-117.0631255
101648501,1173736532,32.5662566,-117.0631027
101648501,1173736405,32.5662430,-117.0630987
101648501,1173736436,32.5662441,-117.0630357
101648502,1173736485,32.5666589,-117.0631805
101648502,1173736485,32.5666589,-117.0631805
101648502,1173736493,32.5666578,-117.0630035
101648502,1173736575,32.5665572,-117.0630008
101648502,1173736481,32.5665538,-117.0628278
101648502,1173736461,32.5662894,-117.0628211
101648502,1173736561,32.5662871,-117.0630156
101648502,1173736417,32.5663707,-117.0630182
101648502,1173736469,32.5663730,-117.0631819
101648503,1173736531,32.5664363,-117.0623471
436289896,1173736531,32.5664363,-117.0623471
101648503,4341652683,32.5664416,-117.0624859
436289897,4341652683,32.5664416,-117.0624859
101648503,1173736498,32.5664453,-117.0625810
101648503,1173736464,32.5664838,-117.0626655
101648503,1173736411,32.5665391,-117.0627755
101648503,1173736494,32.5666883,-117.0629700
101648503,1173736536,32.5667279,-117.0630062
101648503,1173736550,32.5667573,-117.0630317
101648503,1173736573,32.5667934,-117.0630558
101648503,1173736512,32.5668499,-117.0631135
101648503,1173736518,32.5668861,-117.0631577
101648503,1173736413,32.5670297,-117.0633803
101648503,1173736511,32.5670636,-117.0634453
101648503,1173736529,32.5670873,-117.0634997
101648503,1173736427,32.5671495,-117.0636566
101648503,1173736505,32.5672048,-117.0637491
101648503,1173736487,32.5672591,-117.0638229
101648503,1173736442,32.5673145,-117.0639007
101648503,1173736402,32.5673732,-117.0639610
101648503,1173736560,32.5674185,-117.0640187
101648503,1173736554,32.5674535,-117.0640898
101648503,1173736476,32.5674817,-117.0641662
101648503,1173736444,32.5675077,-117.0642614
101648503,1173736515,32.5675055,-117.0643164
101648503,1173736564,32.5674942,-117.0643728
101648503,1173736513,32.5674614,-117.0644090
101648503,1173736500,32.5674399,-117.0644344
101648503,1173736467,32.5674139,-117.0644505
101648503,1173736497,32.5673506,-117.0644680
101648503,1173736568,32.5672896,-117.0644760
101648503,1173736549,32.5672218,-117.0644733
101648503,1173736450,32.5671596,-117.0644626
101648503,1173736455,32.5670161,-117.0644210
101648503,1173736473,32.5669731,-117.0644237
101648503,1173736479,32.5668952,-117.0644438
101648503,1173736516,32.5666397,-117.0644975
101648503,1173736537,32.5665877,-117.0644720
101648503,1173736555,32.5665538,-117.0644599
101648503,1173736566,32.5663153,-117.0644559
133424769,1173736566,32.5663153,-117.0644559
101648503,1173736534,32.5662136,-117.0642494
101648503,1173736453,32.5661085,-117.0641153
101648503,1173736546,32.5660283,-117.0640348
101648503,1173736527,32.5659288,-117.0639208
101648503,1173736533,32.5658949,-117.0638993
101651160,1173760385,32.5674219,-117.0666646
101651160,1173760385,32.5674219,-117.0666646
101651160,1173760406,32.5654824,-117.0645996
101651160,1173760441,32.5655050,-117.0666592
101651160,1173760421,32.5661244,-117.0666539
101651162,1173760429,32.5664804,-117.0665280
101651163,1173760429,32.5664804,-117.0665280
101651162,1173760427,32.5671626,-117.0665315
101651163,1173760427,32.5671626,-117.0665315
101652091,1173760427,32.5671626,-117.0665315
101651163,1173760410,32.5664318,-117.0665950
101651163,1173760434,32.5666646,-117.0663134
101651163,1173760408,32.5669381,-117.0663026
101651163,1173760374,32.5670014,-117.0663482
101651163,1173760403,32.5670523,-117.0663938
101651163,1173760440,32.5671472,-117.0665119
101651163,1173760431,32.5671947,-117.0665722
101651165,1173760401,32.5671438,-117.0666419
101651165,1173760401,32.5671438,-117.0666419
101651165,1173760422,32.5665358,-117.0666352
101651165,1173760425,32.5665346,-117.0665668
101651165,1173760398,32.5666137,-117.0664461
101651165,1173760381,32.5666974,-117.0663590
101651165,1173760424,32.5669709,-117.0663657
101651165,1173760377,32.5671710,-117.0666124
101651395,1173761529,32.5655920,-117.0663120
101651401,1173761529,32.5655920,-117.0663120
101651395,1173761537,32.5659910,-117.0663000
101651401,1173761537,32.5659910,-117.0663000
101651397,1173761531,32.5655965,-117.0665226
101651401,1173761531,32.5655965,-117.0665226
101651397,1173761519,32.5659876,-117.0665293
101651401,1173761519,32.5659876,-117.0665293
101651401,1173761515,32.5656090,-117.0662061
101651401,1173761523,32.5656350,-117.0661672
101651401,1173761527,32.5656824,-117.0661484
101651401,1173761536,32.5657299,-117.0661350
101651401,1173761514,32.5659164,-117.0661350
101651401,1173761513,32.5659503,-117.0661511
101651401,1173761534,32.5659763,-117.0661793
101651401,1173761521,32.5659921,-117.0662222
101652000,1173764478,32.5659469,-117.0666272
101652000,1173764478,32.5659469,-117.0666272
101652000,1173764476,32.5659446,-117.0662074
101652000,1173764485,32.5656553,-117.0662235
101652000,1173764490,32.5656383,-117.0662584
101652000,1173764487,32.5655265,-117.0662651
101652000,1173764493,32.5655310,-117.0666205
101652091,1173765031,32.5671981,-117.0664180
101652091,1173765035,32.5672229,-117.0663080
101652091,1173765039,32.5672003,-117.0657877
101677176,1173915745,32.5719291,-117.0812734
101677176,1173915753,32.5719054,-117.0813498
101677176,1173915738,32.5718703,-117.0814142
101677176,1173915739,32.5718251,-117.0814504
101677176,1173915781,32.5717302,-117.0815108
101677176,1173915735,32.5716748,-117.0815336
101677176,1173915825,32.5716127,-117.0815389
101677176,1173915765,32.5715720,-117.0815349
101677176,1173915783,32.5715245,-117.0815108
101677176,1173915761,32.5714488,-117.0814813
101677176,1173915767,32.5713844,-117.0814732
101677176,1173915751,32.5712996,-117.0814531
101677176,1173915774,32.5712612,-117.0814303
101677176,1173915769,32.5712239,-117.0813941
101677176,1173915817,32.5711911,-117.0813404
101677176,1173915749,32.5711730,-117.0812801
101677176,1173915788,32.5711787,-117.0811970
101677176,1173915813,32.5712035,-117.0811178
101677176,1173915806,32.5712374,-117.0810615
101677176,1173915811,32.5712770,-117.0810280
101677176,1173915782,32.5713267,-117.0810012
101677176,1173915772,32.5713968,-117.0809918
101677176,1173915759,32.5714861,-117.0810092
101677176,1173915784,32.5716262,-117.0810441
101677176,1173915780,32.5716906,-117.0810535
101677176,1173915779,32.5717754,-117.0810387
101677176,1173915791,32.5718116,-117.0810347
101677176,1173915803,32.5718398,-117.0810615
101677176,1173915807,32.5718858,-117.0811008
101677184,1173916119,32.5716964,-117.0793999
101677185,1173916119,32.5716964,-117.0793999
101677184,5527979114,32.5717899,-117.0794783
576340775,5527979114,32.5717899,-117.0794783
101677184,1173916114,32.5719427,-117.0796065
101677184,1173916105,32.5721484,-117.0798264
101677184,1173916107,32.5723112,-117.0800222
101677184,1173916113,32.5725056,-117.0804621
101677184,1173916122,32.5725779,-117.0806203
101677184,1173916106,32.5726212,-117.0807178
635619830,1173916106,32.5726212,-117.0807178
101677185,5527979109,32.5716447,-117.0793621
576340775,5527979109,32.5716447,-117.0793621
101677185,1173916117,32.5713663,-117.0791585
101677185,1173916116,32.5711087,-117.0789708
101677185,1173916108,32.5709843,-117.0788769
101677185,1173916121,32.5708758,-117.0787938
635619830,1173916121,32.5708758,-117.0787938
635619831,1173916121,32.5708758,-117.0787938
101677204,1173916387,32.5711110,-117.0839810
101677204,1173916387,32.5711110,-117.0839810
101677204,1173916386,32.5695740,-117.0815888
101677299,1173916386,32.5695740,-117.0815888
101677204,1173916392,32.5695785,-117.0840025
101677299,1173916392,32.5695785,-117.0840025
101677205,49126153,32.5728064,-117.0830908
101677205,1173916391,32.5710884,-117.0831053
101677295,1173917719,32.5688629,-117.0838496
101677295,1173917719,32.5688629,-117.0838496
101677295,1173917736,32.5688629,-117.0836713
101677295,1173917753,32.5683294,-117.0836699
101677295,1173917738,32.5676242,-117.0836713
101677295,1173917760,32.5669574,-117.0836713
101677295,1173917727,32.5665844,-117.0836767
101677295,1173917761,32.5665878,-117.0838469
101677295,1173917722,32.5671077,-117.0838523
101677295,1173917724,32.5676298,-117.0838523
101677295,1173917734,32.5680864,-117.0838550
101677295,1173917728,32.5685148,-117.0838509
101677296,1173917740,32.5690091,-117.0820124
101677296,1173917740,32.5690091,-117.0820124
101677296,1173917744,32.5694970,-117.0820164
101677296,1173917725,32.5694981,-117.0834688
101677296,1173917746,32.5690075,-117.0834728
101677296,5308878062,32.5690077,-117.0832884
101677297,5308878062,32.5690077,-117.0832884
577717431,5308878062,32.5690077,-117.0832884
101677296,5308878059,32.5690090,-117.0821324
549601468,5308878059,32.5690090,-117.0821324
577717432,5308878059,32.5690090,-117.0821324
101677297,1173917743,32.5689646,-117.0837584
101677298,1173917743,32.5689646,-117.0837584
882457986,1173917743,32.5689646,-117.0837584
101677297,1173917745,32.5689624,-117.0834406
577717432,1173917745,32.5689624,-117.0834406
101677297,5308878060,32.5689679,-117.0833703
101677297,5308878061,32.5689848,-117.0833273
101677298,1173917721,32.5664126,-117.0839193
101677298,1173917748,32.5664261,-117.0838630
101677298,1173917729,32.5664838,-117.0838013
101677298,1173917735,32.5665313,-117.0837691
101677298,1173917718,32.5666104,-117.0837571
101677298,1173917717,32.5667200,-117.0837571
101677298,1173917756,32.5672094,-117.0837584
101677298,1173917731,32.5677643,-117.0837597
101677298,1173917723,32.5683973,-117.0837624
101677298,1173917732,32.5686335,-117.0837597
101677299,1173917749,32.5655028,-117.0839693
101677299,1173917749,32.5655028,-117.0839693
101677299,1173917755,32.5654990,-117.0818795
101677299,1173917752,32.5654943,-117.0797716
101677299,1173917758,32.5673320,-117.0797712
101677299,1173917726,32.5673216,-117.0786672
101677299,1173917750,32.5693887,-117.0786202
101677299,1173917742,32.5693919,-117.0807897
101677299,1173917739,32.5668841,-117.0839757
101677357,1173918574,32.5656757,-117.0836968
101677359,1173918574,32.5656757,-117.0836968
101677357,1173918567,32.5656745,-117.0824241
101677357,1173918565,32.5656711,-117.0820687
101677357,1173918560,32.5662238,-117.0820821
101677359,1173918560,32.5662238,-117.0820821
549601468,1173918560,32.5662238,-117.0820821
101677358,1173918568,32.5662690,-117.0837477
101677358,1173918568,32.5662690,-117.0837477
101677358,1173918571,32.5655887,-117.0837369
101677358,1173918572,32.5655909,-117.0820070
101677358,1173918566,32.5661897,-117.0820025
101677358,5308878035,32.5662409,-117.0820676
101677358,5308878036,32.5662420,-117.0821779
101677358,5308878037,32.5662664,-117.0822089
101677358,1173918558,32.5662675,-117.0831072
101677359,1173918573,32.5656580,-117.0840776
577731559,1173918573,32.5656580,-117.0840776
738814796,1173918573,32.5656580,-117.0840776
101677359,1173918556,32.5662317,-117.0836941
101677359,1173918564,32.5662193,-117.0825139
106220745,1222785694,32.5678720,-117.0628738
106220745,1222785694,32.5678720,-117.0628738
106220745,1222785353,32.5679577,-117.0623459
106220745,1222785465,32.5679137,-117.0620310
106220745,1222785299,32.5677516,-117.0619152
106220745,1222785489,32.5674830,-117.0619870
